Date,Market,Category,Type,Price,Amount,Total,Fee,Order Number,Base Total Less Fee,Quote Total Less Fee
2018-02-03 11:16:38,BCN/BTC,Exchange,Sell,0.00000053,1000.00000000,0.00053000,0.25%,7922293783,0.00052868,-1000.00000000
2018-02-03 11:16:28,BCN/BTC,Exchange,Sell,0.00000053,3000.00000000,0.00159000,0.25%,7922291785,0.00158603,-3000.00000000
2018-02-03 11:15:14,BCN/BTC,Exchange,Sell,0.00000053,1000.00000000,0.00053000,0.25%,7922273803,0.00052868,-1000.00000000
2018-02-03 08:48:30,BCN/BTC,Exchange,Buy,0.00000052,1000.00000000,0.00052000,0.25%,7921032046,-0.00052000,997.50000000
2018-02-03 07:52:06,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.15%,7920597481,-0.00153000,2995.50000000
2018-02-03 07:42:02,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.15%,7920538540,-0.00153000,2995.50000000
2018-02-03 07:35:35,BCN/BTC,Exchange,Buy,0.00000051,1200.00000000,0.00061200,0.25%,7920503575,-0.00061200,1197.00000000
2018-02-03 07:35:08,BCN/BTC,Exchange,Buy,0.00000051,1200.00000000,0.00061200,0.15%,7920482596,-0.00061200,1198.20000000
2018-02-03 07:32:24,BCN/BTC,Exchange,Buy,0.00000052,3000.00000000,0.00156000,0.25%,7920473605,-0.00156000,2992.50000000
2018-02-03 07:31:54,BCN/BTC,Exchange,Buy,0.00000052,1000.00000000,0.00052000,0.25%,7920468610,-0.00052000,997.50000000
2018-02-03 07:29:44,BCN/BTC,Exchange,Buy,0.00000052,3000.00000000,0.00156000,0.25%,7920446632,-0.00156000,2992.50000000
2018-02-03 07:26:17,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.15%,7920397681,-0.00153000,2995.50000000
2018-02-03 07:22:21,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.25%,7920390688,-0.00153000,2992.50000000
2018-02-03 07:20:33,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.25%,7920357721,-0.00153000,2992.50000000
2018-02-03 07:20:13,BCN/BTC,Exchange,Buy,0.00000051,2871.59231978,0.00146451,0.15%,7920292786,-0.00146451,2867.28493131
2018-02-03 07:20:12,BCN/BTC,Exchange,Buy,0.00000051,128.40768022,0.00006548,0.15%,7920292786,-0.00006548,128.21506870
2018-02-03 07:09:29,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.15%,7920260818,-0.00153000,2995.50000000
2018-02-03 07:03:55,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.15%,7920128950,-0.00153000,2995.50000000
2018-02-03 03:43:11,BCN/BTC,Exchange,Sell,0.00000052,3000.00000000,0.00156000,0.25%,7918975105,0.00155610,-3000.00000000
2018-02-03 03:39:33,BCN/BTC,Exchange,Sell,0.00000052,1099.99999999,0.00057199,0.25%,7918952128,0.00057057,-1099.99999999
2018-02-03 03:39:00,BCN/BTC,Exchange,Sell,0.00000052,2100.00000000,0.00109200,0.25%,7918950130,0.00108927,-2100.00000000
2018-02-03 03:37:22,BCN/BTC,Exchange,Sell,0.00000052,3000.00000000,0.00156000,0.25%,7918940140,0.00155610,-3000.00000000
2018-02-03 02:17:51,BCN/BTC,Exchange,Sell,0.00000052,3000.00000000,0.00156000,0.25%,7918474606,0.00155610,-3000.00000000
2018-02-03 02:14:51,BCN/BTC,Exchange,Sell,0.00000052,3000.00000000,0.00156000,0.25%,7918438642,0.00155610,-3000.00000000
2018-02-03 02:14:41,BCN/BTC,Exchange,Sell,0.00000052,3000.00000000,0.00156000,0.15%,7918427653,0.00155766,-3000.00000000
2018-02-03 01:57:00,BCN/BTC,Exchange,Sell,0.00000051,3000.00000000,0.00153000,0.25%,7918291789,0.00152618,-3000.00000000
2018-02-03 01:14:41,BCN/BTC,Exchange,Sell,0.00000051,3000.00000000,0.00153000,0.25%,7917934147,0.00152618,-3000.00000000
2018-02-03 01:06:46,BCN/BTC,Exchange,Sell,0.00000051,1000.00000000,0.00051000,0.25%,7917859222,0.00050873,-1000.00000000
2018-02-03 01:05:57,BCN/BTC,Exchange,Sell,0.00000051,3000.00000000,0.00153000,0.25%,7917836245,0.00152618,-3000.00000000
2018-02-03 01:05:28,BCN/BTC,Exchange,Sell,0.00000051,1000.00000000,0.00051000,0.25%,7917830251,0.00050873,-1000.00000000
2018-02-03 00:58:17,BCN/BTC,Exchange,Buy,0.00000052,3000.00000000,0.00156000,0.25%,7917777304,-0.00156000,2992.50000000
2018-02-03 00:54:34,BCN/BTC,Exchange,Buy,0.00000052,1000.00000000,0.00052000,0.25%,7917742339,-0.00052000,997.50000000
2018-02-03 00:50:52,BCN/BTC,Exchange,Buy,0.00000052,3000.00000000,0.00156000,0.25%,7917704377,-0.00156000,2992.50000000
2018-02-03 00:44:15,BCN/BTC,Exchange,Buy,0.00000052,1094.83911003,0.00056931,0.25%,7917642439,-0.00056931,1092.10201226
2018-02-03 00:44:15,BCN/BTC,Exchange,Buy,0.00000052,211.00961535,0.00010972,0.25%,7917642439,-0.00010972,210.48209132
2018-02-03 00:44:15,BCN/BTC,Exchange,Buy,0.00000052,1494.15127462,0.00077695,0.25%,7917642439,-0.00077695,1490.41589644
2018-02-03 00:43:37,BCN/BTC,Exchange,Buy,0.00000052,846.37254902,0.00044011,0.25%,7917637444,-0.00044011,844.25661765
2018-02-03 00:43:37,BCN/BTC,Exchange,Buy,0.00000052,2153.62745098,0.00111988,0.25%,7917637444,-0.00111988,2148.24338236
2018-02-02 19:35:22,BCN/BTC,Exchange,Sell,0.00000054,2032.61625259,0.00109761,0.15%,7915401682,0.00109597,-2032.61625259
2018-02-02 19:35:18,BCN/BTC,Exchange,Sell,0.00000054,967.38374741,0.00052238,0.15%,7915401682,0.00052160,-967.38374741
2018-02-02 19:35:11,BCN/BTC,Exchange,Sell,0.00000054,3000.00000000,0.00162000,0.15%,7915398685,0.00161757,-3000.00000000
2018-02-02 19:34:06,BCN/BTC,Exchange,Sell,0.00000054,1116.57224981,0.00060294,0.15%,7915372711,0.00060204,-1116.57224981
2018-02-02 19:31:08,BCN/BTC,Exchange,Sell,0.00000054,3000.00000000,0.00162000,0.15%,7915286797,0.00161757,-3000.00000000
2018-02-02 19:18:43,BCN/BTC,Exchange,Sell,0.00000054,3000.00000000,0.00162000,0.15%,7915216867,0.00161757,-3000.00000000
2018-02-02 18:46:02,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.15%,7914842242,0.00107838,-2000.00000000
2018-02-02 18:45:30,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.25%,7914833251,0.00107730,-2000.00000000
2018-02-02 18:45:22,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.15%,7914827257,0.00107838,-2000.00000000
2018-02-02 18:40:14,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.15%,7914749335,0.00107838,-2000.00000000
2018-02-02 18:38:58,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.15%,7914725359,0.00107838,-2000.00000000
2018-02-02 18:35:32,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.25%,7914688396,0.00107730,-2000.00000000
2018-02-02 18:35:23,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.15%,7914682402,0.00107838,-2000.00000000
2018-02-02 18:35:05,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.15%,7914678406,0.00107838,-2000.00000000
2018-02-02 18:29:57,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.25%,7914581503,0.00107730,-2000.00000000
2018-02-02 18:29:23,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.15%,7914564520,0.00107838,-2000.00000000
2018-02-02 18:28:51,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.25%,7914546538,0.00107730,-2000.00000000
2018-02-02 18:28:42,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.15%,7914536548,0.00107838,-2000.00000000
2018-02-02 18:27:24,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.15%,7914475609,0.00107838,-2000.00000000
2018-02-02 18:12:21,BCN/BTC,Exchange,Sell,0.00000054,417.61021723,0.00022550,0.15%,7914403681,0.00022517,-417.61021723
2018-02-02 18:12:21,BCN/BTC,Exchange,Sell,0.00000054,1582.38978277,0.00085449,0.15%,7914403681,0.00085321,-1582.38978277
2018-02-02 17:55:09,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.15%,7914290794,0.00107838,-2000.00000000
2018-02-02 17:46:48,BCN/BTC,Exchange,Sell,0.00000054,1000.00000000,0.00054000,0.25%,7914264820,0.00053865,-1000.00000000
2018-02-02 17:45:07,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.25%,7914241843,0.00107730,-2000.00000000
2018-02-02 17:44:55,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.15%,7914229855,0.00107838,-2000.00000000
2018-02-02 17:42:58,BCN/BTC,Exchange,Sell,0.00000054,1900.00000000,0.00102600,0.25%,7914197887,0.00102344,-1900.00000000
2018-02-02 17:42:49,BCN/BTC,Exchange,Sell,0.00000054,400.00000000,0.00021600,0.15%,7914193891,0.00021568,-400.00000000
2018-02-02 17:42:11,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.25%,7914177907,0.00107730,-2000.00000000
2018-02-02 17:41:08,BCN/BTC,Exchange,Sell,0.00000054,1200.00000000,0.00064800,0.25%,7914150934,0.00064638,-1200.00000000
2018-02-02 17:40:58,BCN/BTC,Exchange,Sell,0.00000054,1200.00000000,0.00064800,0.15%,7914138946,0.00064703,-1200.00000000
2018-02-02 17:30:44,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.15%,7914053032,0.00107838,-2000.00000000
2018-02-02 17:26:52,BCN/BTC,Exchange,Sell,0.00000053,1000.00000000,0.00053000,0.25%,7914019066,0.00052868,-1000.00000000
2018-02-02 17:26:34,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.25%,7914008077,0.00107730,-2000.00000000
2018-02-02 17:24:58,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.15%,7913982103,0.00107838,-2000.00000000
2018-02-02 17:24:19,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.15%,7913962123,0.00107838,-2000.00000000
2018-02-02 17:22:17,BCN/BTC,Exchange,Sell,0.00000054,1000.00000000,0.00054000,0.25%,7913938147,0.00053865,-1000.00000000
2018-02-02 17:22:10,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.15%,7913931154,0.00107838,-2000.00000000
2018-02-02 17:21:47,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.15%,7913887198,0.00107838,-2000.00000000
2018-02-02 17:00:21,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.15%,7913635450,0.00107838,-2000.00000000
2018-02-02 16:51:19,BCN/BTC,Exchange,Sell,0.00000054,2000.00000000,0.00108000,0.15%,7913536549,0.00107838,-2000.00000000
2018-02-02 16:15:33,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.25%,7913186899,-0.00153000,2992.50000000
2018-02-02 16:15:23,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.15%,7913180905,-0.00153000,2995.50000000
2018-02-02 16:14:21,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.15%,7913154931,-0.00153000,2995.50000000
2018-02-02 16:13:49,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.25%,7913140945,-0.00153000,2992.50000000
2018-02-02 16:13:42,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.15%,7913128957,-0.00153000,2995.50000000
2018-02-02 16:13:25,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.15%,7913091994,-0.00153000,2995.50000000
2018-02-02 16:13:25,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.15%,7913087998,-0.00153000,2995.50000000
2018-02-02 16:08:25,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.25%,7913077009,-0.00153000,2992.50000000
2018-02-02 16:07:30,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.25%,7913055031,-0.00153000,2992.50000000
2018-02-02 16:07:24,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.15%,7913043043,-0.00153000,2995.50000000
2018-02-02 16:06:54,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.25%,7913022064,-0.00153000,2992.50000000
2018-02-02 16:06:43,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.15%,7912947139,-0.00153000,2995.50000000
2018-02-02 16:03:33,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.15%,7912940146,-0.00153000,2995.50000000
2018-02-02 15:59:56,BCN/BTC,Exchange,Buy,0.00000051,1100.00000000,0.00056100,0.25%,7912899187,-0.00056100,1097.25000000
2018-02-02 15:59:09,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.25%,7912894192,-0.00153000,2992.50000000
2018-02-02 15:57:59,BCN/BTC,Exchange,Buy,0.00000051,1100.00000000,0.00056100,0.25%,7912884202,-0.00056100,1097.25000000
2018-02-02 15:57:35,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.25%,7912880206,-0.00153000,2992.50000000
2018-02-02 15:46:46,BCN/BTC,Exchange,Buy,0.00000052,1100.00000000,0.00057200,0.25%,7912666420,-0.00057200,1097.25000000
2018-02-02 15:45:15,BCN/BTC,Exchange,Buy,0.00000051,1000.00000000,0.00051000,0.25%,7912649437,-0.00051000,997.50000000
2018-02-02 15:44:10,BCN/BTC,Exchange,Buy,0.00000051,1000.00000000,0.00051000,0.25%,7912642444,-0.00051000,997.50000000
2018-02-02 15:43:07,BCN/BTC,Exchange,Buy,0.00000051,3000.00000000,0.00153000,0.25%,7912639447,-0.00153000,2992.50000000
2018-02-02 13:48:47,BCN/BTC,Exchange,Sell,0.00000050,3000.00000000,0.00150000,0.15%,7911155932,0.00149775,-3000.00000000
2018-02-02 13:22:38,BCN/BTC,Exchange,Sell,0.00000049,2373.19273086,0.00116286,0.25%,7910997091,0.00115996,-2373.19273086
2018-02-02 13:22:38,BCN/BTC,Exchange,Sell,0.00000049,3170.77550221,0.00155367,0.25%,7910997091,0.00154979,-3170.77550221
2018-02-02 13:22:38,BCN/BTC,Exchange,Sell,0.00000049,1456.03176693,0.00071345,0.25%,7910997091,0.00071167,-1456.03176693
2018-02-02 13:15:39,BCN/BTC,Exchange,Sell,0.00000048,1000.00000000,0.00048000,0.25%,7910839249,0.00047880,-1000.00000000
2018-02-02 13:14:25,BCN/BTC,Exchange,Sell,0.00000050,3000.00000000,0.00150000,0.15%,7910762326,0.00149775,-3000.00000000
2018-02-02 13:12:18,BCN/BTC,Exchange,Sell,0.00000049,1600.00000000,0.00078400,0.25%,7910769319,0.00078204,-1600.00000000
2018-02-02 13:10:35,BCN/BTC,Exchange,Sell,0.00000050,1600.00000000,0.00080000,0.25%,7910716372,0.00079800,-1600.00000000
2018-02-02 13:07:13,BCN/BTC,Exchange,Sell,0.00000050,3000.00000000,0.00150000,0.25%,7910629459,0.00149625,-3000.00000000
2018-02-02 13:06:14,BCN/BTC,Exchange,Sell,0.00000050,3000.00000000,0.00150000,0.15%,7910583505,0.00149775,-3000.00000000
2018-02-02 13:05:53,BCN/BTC,Exchange,Sell,0.00000050,3000.00000000,0.00150000,0.15%,7910569519,0.00149775,-3000.00000000
2018-02-02 13:05:29,BCN/BTC,Exchange,Sell,0.00000049,1000.00000000,0.00049000,0.25%,7910556532,0.00048878,-1000.00000000
2018-02-02 13:05:12,BCN/BTC,Exchange,Sell,0.00000049,3000.00000000,0.00147000,0.25%,7910540548,0.00146633,-3000.00000000
2018-02-02 13:04:52,BCN/BTC,Exchange,Sell,0.00000050,3000.00000000,0.00150000,0.15%,7910484604,0.00149775,-3000.00000000
2018-02-02 13:03:33,BCN/BTC,Exchange,Sell,0.00000050,3000.00000000,0.00150000,0.15%,7910356732,0.00149775,-3000.00000000
2018-02-02 13:03:20,BCN/BTC,Exchange,Sell,0.00000049,3000.00000000,0.00147000,0.25%,7910459629,0.00146633,-3000.00000000
2018-02-02 12:59:41,BCN/BTC,Exchange,Sell,0.00000049,2614.97020622,0.00128133,0.15%,7910335753,0.00127941,-2614.97020622
2018-02-02 12:59:40,BCN/BTC,Exchange,Sell,0.00000049,385.02979378,0.00018866,0.15%,7910335753,0.00018838,-385.02979378
2018-02-02 12:59:15,BCN/BTC,Exchange,Sell,0.00000049,3000.00000000,0.00147000,0.15%,7910319769,0.00146780,-3000.00000000
2018-02-02 12:58:35,BCN/BTC,Exchange,Sell,0.00000049,3000.00000000,0.00147000,0.15%,7910279809,0.00146780,-3000.00000000
2018-02-02 12:57:50,BCN/BTC,Exchange,Sell,0.00000049,3000.00000000,0.00147000,0.15%,7910161927,0.00146780,-3000.00000000
2018-02-02 11:42:32,BCN/BTC,Exchange,Sell,0.00000051,3000.00000000,0.00153000,0.25%,7908985105,0.00152618,-3000.00000000
2018-02-02 11:41:11,BCN/BTC,Exchange,Sell,0.00000051,3000.00000000,0.00153000,0.25%,7908945145,0.00152618,-3000.00000000
2018-02-02 11:39:13,BCN/BTC,Exchange,Sell,0.00000051,3000.00000000,0.00153000,0.25%,7908893197,0.00152618,-3000.00000000
2018-02-02 11:38:03,BCN/BTC,Exchange,Sell,0.00000051,3000.00000000,0.00153000,0.25%,7908863227,0.00152618,-3000.00000000
2018-02-02 11:37:56,BCN/BTC,Exchange,Sell,0.00000051,3000.00000000,0.00153000,0.15%,7908857233,0.00152771,-3000.00000000
2018-02-02 11:35:46,BCN/BTC,Exchange,Sell,0.00000051,3000.00000000,0.00153000,0.15%,7908765325,0.00152771,-3000.00000000
2018-02-02 11:35:21,BCN/BTC,Exchange,Sell,0.00000051,3000.00000000,0.00153000,0.15%,7908755335,0.00152771,-3000.00000000
2018-02-02 11:34:52,BCN/BTC,Exchange,Sell,0.00000051,3000.00000000,0.00153000,0.15%,7908731359,0.00152771,-3000.00000000
2018-02-02 11:33:35,BCN/BTC,Exchange,Sell,0.00000050,1000.00000000,0.00050000,0.25%,7908707383,0.00049875,-1000.00000000
2018-02-02 11:33:21,BCN/BTC,Exchange,Sell,0.00000051,3000.00000000,0.00153000,0.25%,7908701389,0.00152618,-3000.00000000
2018-02-02 11:33:13,BCN/BTC,Exchange,Sell,0.00000051,3000.00000000,0.00153000,0.15%,7908596494,0.00152771,-3000.00000000
2018-02-02 11:20:35,BCN/BTC,Exchange,Sell,0.00000051,3000.00000000,0.00153000,0.25%,7908576514,0.00152618,-3000.00000000
2018-02-02 11:20:27,BCN/BTC,Exchange,Sell,0.00000051,3000.00000000,0.00153000,0.15%,7908554536,0.00152771,-3000.00000000
2018-02-02 11:17:56,BCN/BTC,Exchange,Sell,0.00000051,3000.00000000,0.00153000,0.15%,7908523567,0.00152771,-3000.00000000
2018-02-01 20:11:17,BCN/BTC,Exchange,Buy,0.00000054,500.00000000,0.00027000,0.25%,7897073029,-0.00027000,498.75000000
2018-02-01 16:39:22,BCN/BTC,Exchange,Buy,0.00000056,1000.00000000,0.00056000,0.25%,7894152952,-0.00056000,997.50000000
2018-02-01 16:33:32,BCN/BTC,Exchange,Buy,0.00000056,1000.00000000,0.00056000,0.25%,7894025080,-0.00056000,997.50000000
2018-02-01 16:33:27,BCN/BTC,Exchange,Buy,0.00000056,1000.00000000,0.00056000,0.25%,7894021084,-0.00056000,997.50000000
2018-02-01 16:33:21,BCN/BTC,Exchange,Buy,0.00000056,1000.00000000,0.00056000,0.25%,7894019086,-0.00056000,997.50000000
2018-02-01 16:33:15,BCN/BTC,Exchange,Buy,0.00000056,1000.00000000,0.00056000,0.25%,7894017088,-0.00056000,997.50000000
2018-02-01 16:33:09,BCN/BTC,Exchange,Buy,0.00000056,1000.00000000,0.00056000,0.25%,7894012093,-0.00056000,997.50000000
2018-02-01 16:33:03,BCN/BTC,Exchange,Buy,0.00000056,1000.00000000,0.00056000,0.25%,7894010095,-0.00056000,997.50000000
2018-02-01 16:32:56,BCN/BTC,Exchange,Buy,0.00000056,1000.00000000,0.00056000,0.25%,7894002103,-0.00056000,997.50000000
2018-02-01 16:32:51,BCN/BTC,Exchange,Buy,0.00000056,1000.00000000,0.00056000,0.25%,7893996109,-0.00056000,997.50000000
2018-02-01 16:32:45,BCN/BTC,Exchange,Buy,0.00000056,1000.00000000,0.00056000,0.25%,7893995110,-0.00056000,997.50000000
2018-02-01 16:32:38,BCN/BTC,Exchange,Buy,0.00000056,1000.00000000,0.00056000,0.25%,7893991114,-0.00056000,997.50000000
2018-02-01 16:32:32,BCN/BTC,Exchange,Buy,0.00000056,1000.00000000,0.00056000,0.25%,7893988117,-0.00056000,997.50000000
2018-02-01 16:32:26,BCN/BTC,Exchange,Buy,0.00000056,1000.00000000,0.00056000,0.25%,7893986119,-0.00056000,997.50000000
2018-02-01 16:32:20,BCN/BTC,Exchange,Buy,0.00000056,1000.00000000,0.00056000,0.25%,7893984121,-0.00056000,997.50000000
2018-02-01 16:32:14,BCN/BTC,Exchange,Buy,0.00000056,1000.00000000,0.00056000,0.25%,7893983122,-0.00056000,997.50000000
2018-02-01 16:32:09,BCN/BTC,Exchange,Buy,0.00000056,1000.00000000,0.00056000,0.25%,7893980125,-0.00056000,997.50000000
2018-02-01 16:32:03,BCN/BTC,Exchange,Buy,0.00000056,1000.00000000,0.00056000,0.25%,7893978127,-0.00056000,997.50000000
2018-02-01 10:46:50,BCN/BTC,Exchange,Buy,0.00000057,25000.00000000,0.01425000,0.25%,7886934178,-0.01425000,24937.50000000
2018-02-01 10:43:55,BCN/BTC,Exchange,Buy,0.00000057,1000.00000000,0.00057000,0.25%,7886875237,-0.00057000,997.50000000
2018-02-01 10:43:49,BCN/BTC,Exchange,Buy,0.00000057,1000.00000000,0.00057000,0.25%,7886873239,-0.00057000,997.50000000
2018-02-01 10:43:44,BCN/BTC,Exchange,Buy,0.00000057,1000.00000000,0.00057000,0.25%,7886872240,-0.00057000,997.50000000
2018-02-01 10:43:37,BCN/BTC,Exchange,Buy,0.00000057,2000.00000000,0.00114000,0.25%,7886868244,-0.00114000,1995.00000000
2018-02-01 10:43:31,BCN/BTC,Exchange,Buy,0.00000057,3000.00000000,0.00171000,0.25%,7886866246,-0.00171000,2992.50000000
2018-02-01 10:43:25,BCN/BTC,Exchange,Buy,0.00000057,3000.00000000,0.00171000,0.25%,7886863249,-0.00171000,2992.50000000
2018-02-01 10:41:26,BCN/BTC,Exchange,Buy,0.00000057,1000.00000000,0.00057000,0.25%,7886802310,-0.00057000,997.50000000
2018-02-01 10:41:21,BCN/BTC,Exchange,Buy,0.00000057,1000.00000000,0.00057000,0.25%,7886800312,-0.00057000,997.50000000
2018-02-01 10:41:14,BCN/BTC,Exchange,Buy,0.00000057,1000.00000000,0.00057000,0.25%,7886798314,-0.00057000,997.50000000
2018-02-01 10:41:06,BCN/BTC,Exchange,Buy,0.00000057,1000.00000000,0.00057000,0.25%,7886790322,-0.00057000,997.50000000
2018-02-01 10:41:01,BCN/BTC,Exchange,Buy,0.00000057,1000.00000000,0.00057000,0.25%,7886788324,-0.00057000,997.50000000
2018-02-01 10:40:51,BCN/BTC,Exchange,Buy,0.00000057,1300.00000000,0.00074100,0.25%,7886782330,-0.00074100,1296.75000000
2018-02-01 10:40:42,BCN/BTC,Exchange,Buy,0.00000057,1500.00000000,0.00085500,0.25%,7886777335,-0.00085500,1496.25000000
2018-02-01 10:40:35,BCN/BTC,Exchange,Buy,0.00000057,3000.00000000,0.00171000,0.25%,7886776336,-0.00171000,2992.50000000
2018-02-01 10:40:28,BCN/BTC,Exchange,Buy,0.00000057,3000.00000000,0.00171000,0.25%,7886773339,-0.00171000,2992.50000000
2018-02-01 10:40:16,BCN/BTC,Exchange,Buy,0.00000057,1000.00000000,0.00057000,0.25%,7886765347,-0.00057000,997.50000000
2018-02-01 10:38:07,BCN/BTC,Exchange,Buy,0.00000057,1000.00000000,0.00057000,0.25%,7886716396,-0.00057000,997.50000000
2018-02-01 10:37:56,BCN/BTC,Exchange,Buy,0.00000057,2500.00000000,0.00142500,0.25%,7886710402,-0.00142500,2493.75000000
2018-02-01 10:37:45,BCN/BTC,Exchange,Buy,0.00000057,3000.00000000,0.00171000,0.25%,7886700412,-0.00171000,2992.50000000
2018-02-01 10:37:34,BCN/BTC,Exchange,Buy,0.00000057,1000.00000000,0.00057000,0.25%,7886695417,-0.00057000,997.50000000
2018-02-01 10:37:23,BCN/BTC,Exchange,Buy,0.00000057,1000.00000000,0.00057000,0.25%,7886687425,-0.00057000,997.50000000
2018-02-01 10:37:13,BCN/BTC,Exchange,Buy,0.00000057,1000.00000000,0.00057000,0.25%,7886683429,-0.00057000,997.50000000
2018-02-01 10:37:02,BCN/BTC,Exchange,Buy,0.00000057,1000.00000000,0.00057000,0.25%,7886677435,-0.00057000,997.50000000
2018-02-01 10:36:52,BCN/BTC,Exchange,Buy,0.00000057,1000.00000000,0.00057000,0.25%,7886674438,-0.00057000,997.50000000
2018-02-01 10:36:41,BCN/BTC,Exchange,Buy,0.00000057,1000.00000000,0.00057000,0.25%,7886672440,-0.00057000,997.50000000
2018-02-01 10:36:31,BCN/BTC,Exchange,Buy,0.00000057,1000.00000000,0.00057000,0.25%,7886664448,-0.00057000,997.50000000
2018-02-01 10:36:20,BCN/BTC,Exchange,Buy,0.00000057,1000.00000000,0.00057000,0.25%,7886662450,-0.00057000,997.50000000
2018-02-01 10:36:19,BCN/BTC,Exchange,Buy,0.00000057,1699.99999999,0.00096899,0.25%,7886660452,-0.00096899,1695.75000000
2018-02-01 10:36:10,BCN/BTC,Exchange,Buy,0.00000057,1000.00000000,0.00057000,0.25%,7886653459,-0.00057000,997.50000000
2018-02-01 10:35:53,BCN/BTC,Exchange,Buy,0.00000057,1000.00000000,0.00057000,0.15%,7886638474,-0.00057000,998.50000000
